shop_id,product_type
s01051,toy car set
s01051,doll set
s01051,remote control car
s01051,educational blocks
s01051,rubik cube
s01051,soft toy teddy bear
s01051,magnetic board
s01052,soft toy teddy bear
s01052,puzzle game
s01052,magnetic board
s01052,toy kitchen set
s01052,rubik cube
s01052,baby rattle
s01052,action figure
s01052,play doh set
s01052,musical toy
s01052,toy car set
s01052,learning tablet kids
s01052,educational blocks
s01052,remote control car
s01052,doll set
s01053,play doh set
s01053,soft toy teddy bear
s01053,toy kitchen set
s01053,puzzle game
s01053,baby rattle
s01053,rubik cube
s01053,toy car set
s01053,doll set
s01053,action figure
s01053,educational blocks
s01053,magnetic board
s01053,remote control car
s01053,learning tablet kids
s01053,musical toy
s01054,baby rattle
s01054,musical toy
s01054,toy car set
s01054,remote control car
s01054,magnetic board
s01054,rubik cube
s01054,action figure
s01054,learning tablet kids
s01054,educational blocks
s01055,action figure
s01055,rubik cube
s01055,musical toy
s01055,remote control car
s01055,play doh set
s01055,toy kitchen set
s01055,learning tablet kids
s01055,baby rattle
s01055,doll set
s01055,puzzle game
s01055,soft toy teddy bear
s01056,puzzle game
s01056,play doh set
s01056,doll set
s01056,rubik cube
s01056,baby rattle
s01056,action figure
s01056,soft toy teddy bear
s01056,learning tablet kids
s01056,remote control car
s01056,musical toy
s01056,toy car set
s01056,magnetic board
s01056,toy kitchen set
s01057,doll set
s01057,musical toy
s01057,baby rattle
s01057,puzzle game
s01057,educational blocks
s01057,learning tablet kids
s01057,rubik cube
s01057,soft toy teddy bear
s01057,remote control car
s01058,soft toy teddy bear
s01058,play doh set
s01058,toy kitchen set
s01058,remote control car
s01058,rubik cube
s01058,learning tablet kids
s01058,doll set
s01058,puzzle game
s01058,educational blocks
s01059,toy kitchen set
s01059,soft toy teddy bear
s01059,action figure
s01059,learning tablet kids
s01059,rubik cube
s01059,remote control car
s01059,magnetic board
s01059,toy car set
s01060,puzzle game
s01060,rubik cube
s01060,magnetic board
s01060,learning tablet kids
s01060,soft toy teddy bear
s01060,action figure
s01060,toy kitchen set
s01060,remote control car
s01061,musical toy
s01061,remote control car
s01061,toy kitchen set
s01061,doll set
s01061,magnetic board
s01061,puzzle game
s01061,play doh set
s01061,learning tablet kids
s01061,toy car set
s01062,musical toy
s01062,soft toy teddy bear
s01062,play doh set
s01062,action figure
s01062,toy car set
s01062,toy kitchen set
s01062,puzzle game
s01062,rubik cube
s01062,educational blocks
s01062,remote control car
s01062,magnetic board
s01062,doll set
s01062,learning tablet kids
s01063,magnetic board
s01063,rubik cube
s01063,remote control car
s01063,learning tablet kids
s01063,puzzle game
s01063,baby rattle
s01063,doll set
s01063,play doh set
s01063,musical toy
s01064,educational blocks
s01064,magnetic board
s01064,baby rattle
s01064,doll set
s01064,puzzle game
s01064,rubik cube
s01064,remote control car
s01064,action figure
s01065,baby rattle
s01065,remote control car
s01065,educational blocks
s01065,doll set
s01065,rubik cube
s01065,soft toy teddy bear
s01065,musical toy
s01065,toy car set
s01066,puzzle game
s01066,educational blocks
s01066,magnetic board
s01066,action figure
s01066,toy kitchen set
s01066,soft toy teddy bear
s01066,play doh set
s01066,remote control car
s01066,toy car set
s01066,doll set
s01066,learning tablet kids
s01066,musical toy
s01066,rubik cube
s01066,baby rattle
s01067,educational blocks
s01067,remote control car
s01067,doll set
s01067,baby rattle
s01067,learning tablet kids
s01067,soft toy teddy bear
s01067,musical toy
s01067,magnetic board
s01067,toy kitchen set
s01067,puzzle game
s01067,toy car set
s01067,action figure
s01067,play doh set
s01067,rubik cube
s01068,educational blocks
s01068,soft toy teddy bear
s01068,doll set
s01068,magnetic board
s01068,learning tablet kids
s01068,musical toy
s01068,remote control car
s01068,rubik cube
s01068,action figure
s01068,toy car set
s01068,play doh set
s01068,puzzle game
s01068,toy kitchen set
s01068,baby rattle
s01069,rubik cube
s01069,baby rattle
s01069,magnetic board
s01069,puzzle game
s01069,soft toy teddy bear
s01069,toy kitchen set
s01069,toy car set
s01069,musical toy
s01069,play doh set
s01070,rubik cube
s01070,remote control car
s01070,soft toy teddy bear
s01070,baby rattle
s01070,educational blocks
s01070,toy car set
s01070,action figure
s01071,toy car set
s01071,doll set
s01071,toy kitchen set
s01071,magnetic board
s01071,action figure
s01071,remote control car
s01071,play doh set
s01072,magnetic board
s01072,musical toy
s01072,toy car set
s01072,rubik cube
s01072,puzzle game
s01072,doll set
s01072,toy kitchen set
s01072,remote control car
s01072,baby rattle
s01072,soft toy teddy bear
s01073,toy kitchen set
s01073,baby rattle
s01073,educational blocks
s01073,learning tablet kids
s01073,soft toy teddy bear
s01073,rubik cube
s01073,doll set
s01073,magnetic board
s01073,play doh set
s01073,action figure
s01074,play doh set
s01074,action figure
s01074,toy car set
s01074,doll set
s01074,puzzle game
s01074,soft toy teddy bear
s01074,baby rattle
s01074,magnetic board
s01074,learning tablet kids
s01074,toy kitchen set
s01074,musical toy
s01074,educational blocks
s01074,rubik cube
s01075,musical toy
s01075,play doh set
s01075,magnetic board
s01075,action figure
s01075,baby rattle
s01075,learning tablet kids
s01075,rubik cube
s01075,doll set
s01075,toy kitchen set
s01075,remote control car
s01076,action figure
s01076,soft toy teddy bear
s01076,baby rattle
s01076,learning tablet kids
s01076,magnetic board
s01076,toy car set
s01076,doll set
s01076,remote control car
s01077,baby rattle
s01077,musical toy
s01077,educational blocks
s01077,action figure
s01077,magnetic board
s01077,toy kitchen set
s01077,puzzle game
s01077,doll set
s01078,remote control car
s01078,action figure
s01078,puzzle game
s01078,doll set
s01078,soft toy teddy bear
s01078,baby rattle
s01078,play doh set
s01078,magnetic board
s01078,musical toy
s01078,toy car set
s01078,rubik cube
s01078,learning tablet kids
s01078,toy kitchen set
s01079,musical toy
s01079,soft toy teddy bear
s01079,toy kitchen set
s01079,action figure
s01079,puzzle game
s01079,educational blocks
s01079,remote control car
s01079,learning tablet kids
s01079,toy car set
s01079,magnetic board
s01079,baby rattle
s01079,rubik cube
s01079,play doh set
s01080,educational blocks
s01080,learning tablet kids
s01080,play doh set
s01080,soft toy teddy bear
s01080,remote control car
s01080,toy kitchen set
s01080,toy car set
s01080,magnetic board
s01081,learning tablet kids
s01081,rubik cube
s01081,baby rattle
s01081,puzzle game
s01081,play doh set
s01081,educational blocks
s01081,doll set
s01081,musical toy
s01081,magnetic board
s01081,soft toy teddy bear
s01081,toy kitchen set
s01081,action figure
s01081,toy car set
s01082,play doh set
s01082,baby rattle
s01082,toy kitchen set
s01082,doll set
s01082,action figure
s01082,magnetic board
s01082,educational blocks
s01082,remote control car
s01082,rubik cube
s01083,doll set
s01083,baby rattle
s01083,toy car set
s01083,remote control car
s01083,learning tablet kids
s01083,action figure
s01083,educational blocks
s01083,musical toy
s01083,toy kitchen set
s01083,puzzle game
s01083,magnetic board
s01083,play doh set
s01084,play doh set
s01084,doll set
s01084,toy kitchen set
s01084,remote control car
s01084,baby rattle
s01084,educational blocks
s01084,learning tablet kids
s01084,puzzle game
s01084,rubik cube
s01084,action figure
s01084,magnetic board
s01084,toy car set
s01085,play doh set
s01085,doll set
s01085,toy kitchen set
s01085,educational blocks
s01085,puzzle game
s01085,magnetic board
s01085,baby rattle
s01085,action figure
s01085,toy car set
s01085,soft toy teddy bear
s01085,learning tablet kids
s01086,toy car set
s01086,doll set
s01086,remote control car
s01086,learning tablet kids
s01086,puzzle game
s01086,educational blocks
s01086,musical toy
s01086,play doh set
s01086,baby rattle
s01087,learning tablet kids
s01087,educational blocks
s01087,rubik cube
s01087,doll set
s01087,toy car set
s01087,action figure
s01087,musical toy
s01087,puzzle game
s01087,baby rattle
s01087,soft toy teddy bear
s01087,toy kitchen set
s01087,play doh set
s01087,remote control car
s01087,magnetic board
s01088,rubik cube
s01088,remote control car
s01088,educational blocks
s01088,soft toy teddy bear
s01088,toy kitchen set
s01088,doll set
s01088,learning tablet kids
s01088,puzzle game
s01089,play doh set
s01089,baby rattle
s01089,doll set
s01089,puzzle game
s01089,action figure
s01089,musical toy
s01089,remote control car
s01089,toy kitchen set
s01089,toy car set
s01089,soft toy teddy bear
s01089,rubik cube
s01089,learning tablet kids
s01089,educational blocks
s01090,educational blocks
s01090,learning tablet kids
s01090,musical toy
s01090,remote control car
s01090,soft toy teddy bear
s01090,rubik cube
s01090,play doh set
s01090,puzzle game
s01090,toy car set
s01090,baby rattle
s01090,magnetic board
s01091,baby rattle
s01091,puzzle game
s01091,action figure
s01091,learning tablet kids
s01091,musical toy
s01091,toy car set
s01091,educational blocks
s01092,doll set
s01092,play doh set
s01092,puzzle game
s01092,remote control car
s01092,rubik cube
s01092,learning tablet kids
s01092,educational blocks
s01092,toy car set
s01092,action figure
s01092,musical toy
s01092,magnetic board
s01092,soft toy teddy bear
s01092,baby rattle
s01092,toy kitchen set
s01093,puzzle game
s01093,learning tablet kids
s01093,musical toy
s01093,magnetic board
s01093,baby rattle
s01093,toy kitchen set
s01093,educational blocks
s01093,soft toy teddy bear
s01093,play doh set
s01093,action figure
s01094,remote control car
s01094,baby rattle
s01094,musical toy
s01094,soft toy teddy bear
s01094,magnetic board
s01094,toy car set
s01094,action figure
s01094,play doh set
s01094,learning tablet kids
s01094,doll set
s01094,puzzle game
s01094,educational blocks
s01095,soft toy teddy bear
s01095,toy kitchen set
s01095,educational blocks
s01095,toy car set
s01095,learning tablet kids
s01095,baby rattle
s01095,action figure
s01096,rubik cube
s01096,play doh set
s01096,baby rattle
s01096,learning tablet kids
s01096,musical toy
s01096,doll set
s01096,magnetic board
s01097,musical toy
s01097,educational blocks
s01097,soft toy teddy bear
s01097,baby rattle
s01097,puzzle game
s01097,play doh set
s01097,doll set
s01097,learning tablet kids
s01097,action figure
s01097,magnetic board
s01097,toy car set
s01098,action figure
s01098,learning tablet kids
s01098,puzzle game
s01098,remote control car
s01098,toy kitchen set
s01098,toy car set
s01098,musical toy
s01098,magnetic board
s01098,educational blocks
s01098,doll set
s01099,action figure
s01099,magnetic board
s01099,toy car set
s01099,educational blocks
s01099,musical toy
s01099,play doh set
s01099,learning tablet kids
s01100,toy kitchen set
s01100,doll set
s01100,action figure
s01100,remote control car
s01100,puzzle game
s01100,musical toy
s01100,toy car set
s01100,educational blocks
s01100,magnetic board
s01100,baby rattle
s01100,soft toy teddy bear
s01100,rubik cube
s01100,learning tablet kids
s01100,play doh set
s01101,science reference
s01101,school textbook
s01101,religious book
s01101,biography
s01101,bengali literature
s01101,magazine monthly
s01101,exam guide hsc
s01102,exam guide hsc
s01102,biography
s01102,cookbook
s01102,dictionary
s01102,self help book
s01102,english grammar
s01102,school textbook
s01102,magazine monthly
s01102,religious book
s01102,kids storybook
s01102,comic book
s01102,bengali literature
s01103,bengali literature
s01103,comic book
s01103,school textbook
s01103,novel bangla
s01103,self help book
s01103,english grammar
s01103,biography
s01103,science reference
s01103,exam guide hsc
s01104,exam guide hsc
s01104,religious book
s01104,novel bangla
s01104,comic book
s01104,cookbook
s01104,magazine monthly
s01104,english grammar
s01104,bengali literature
s01104,kids storybook
s01104,science reference
s01104,dictionary
s01104,school textbook
s01104,self help book
s01105,biography
s01105,cookbook
s01105,bengali literature
s01105,self help book
s01105,comic book
s01105,dictionary
s01105,school textbook
s01105,kids storybook
s01105,religious book
s01105,science reference
s01105,magazine monthly
s01105,english grammar
s01106,self help book
s01106,bengali literature
s01106,school textbook
s01106,comic book
s01106,english grammar
s01106,kids storybook
s01106,biography
s01106,cookbook
s01106,exam guide hsc
s01106,science reference
s01107,religious book
s01107,kids storybook
s01107,bengali literature
s01107,exam guide hsc
s01107,biography
s01107,cookbook
s01107,self help book
s01107,magazine monthly
s01107,comic book
s01107,english grammar
s01107,dictionary
s01107,school textbook
s01107,novel bangla
s01107,science reference
s01108,school textbook
s01108,english grammar
s01108,cookbook
s01108,self help book
s01108,bengali literature
s01108,dictionary
s01108,comic book
s01108,novel bangla
s01108,biography
s01109,comic book
s01109,kids storybook
s01109,magazine monthly
s01109,exam guide hsc
s01109,cookbook
s01109,novel bangla
s01109,biography
s01109,science reference
s01109,dictionary
s01110,religious book
s01110,dictionary
s01110,novel bangla
s01110,exam guide hsc
s01110,school textbook
s01110,kids storybook
s01110,bengali literature
s01110,cookbook
s01110,magazine monthly
s01110,biography
s01110,science reference
s01110,english grammar
s01110,self help book
s01111,exam guide hsc
s01111,science reference
s01111,dictionary
s01111,kids storybook
s01111,novel bangla
s01111,school textbook
s01111,comic book
s01111,biography
s01111,religious book
s01111,magazine monthly
s01111,english grammar
s01112,school textbook
s01112,kids storybook
s01112,exam guide hsc
s01112,comic book
s01112,magazine monthly
s01112,novel bangla
s01112,religious book
s01112,science reference
s01112,bengali literature
s01112,english grammar
s01112,biography
s01113,novel bangla
s01113,school textbook
s01113,cookbook
s01113,english grammar
s01113,comic book
s01113,magazine monthly
s01113,kids storybook
s01113,exam guide hsc
s01113,bengali literature
s01113,biography
s01113,science reference
s01113,self help book
s01114,kids storybook
s01114,biography
s01114,cookbook
s01114,bengali literature
s01114,school textbook
s01114,comic book
s01114,science reference
s01115,science reference
s01115,dictionary
s01115,exam guide hsc
s01115,english grammar
s01115,novel bangla
s01115,self help book
s01115,cookbook
s01116,science reference
s01116,magazine monthly
s01116,novel bangla
s01116,bengali literature
s01116,school textbook
s01116,dictionary
s01116,self help book
s01116,exam guide hsc
s01116,cookbook
s01116,religious book
s01116,kids storybook
s01116,english grammar
s01116,comic book
s01116,biography
s01117,magazine monthly
s01117,exam guide hsc
s01117,english grammar
s01117,religious book
s01117,bengali literature
s01117,dictionary
s01117,novel bangla
s01117,kids storybook
s01117,biography
s01117,school textbook
s01117,science reference
s01117,cookbook
s01118,bengali literature
s01118,self help book
s01118,dictionary
s01118,kids storybook
s01118,science reference
s01118,cookbook
s01118,novel bangla
s01118,comic book
s01118,exam guide hsc
s01118,english grammar
s01118,magazine monthly
s01119,bengali literature
